strat_id;date;protection;rendement;M1;C1
8;18/03/2006;80;-0.0015053250062;0,4832;0,5168
7;18/03/2006;70;-0.0018172676101;0,5862;0,4138
6;18/03/2006;60;-0.0021259697896;0,6881;0,3119
5;18/03/2006;50;-0.0024339107036;0,7897;0,2103
4;18/03/2006;40;-0.002741920881;0,8914;0,1086
3;18/03/2006;30;-0.0030384663618;0,9893;0,0107
2;18/03/2006;20;-0.0030396834736;0,9897;0,0103
1;18/03/2006;10;-0.0030406301161;0,9897;0,0103
0;18/03/2006;0;-0.0030482032562;0,9925;0,0075
12;19/03/2006;100;5.55555556e-05;0;1
11;19/03/2006;95;0.0003069532758;0,2973;0,7027
10;19/03/2006;90;0.0003927965061;0,3705;0,6295
9;19/03/2006;85;0.0004589777921;0,427;0,573
8;19/03/2006;80;0.0005213106193;0,4801;0,5199
7;19/03/2006;70;0.0006426021781;0,5836;0,4164
6;19/03/2006;60;0.0007624577329;0,6858;0,3142
5;19/03/2006;50;0.0008819880625;0,7877;0,2123
4;19/03/2006;40;0.0010015664762;0,8897;0,1103
3;19/03/2006;30;0.0011183132604;0,9893;0,0107
2;19/03/2006;20;0.0011187843714;0,9897;0,0103
1;19/03/2006;10;0.001119150791;0,9897;0,0103
0;19/03/2006;0;0.0011220821482;0,9925;0,0075
12;20/03/2006;100;0.0001666666667;0;1
11;20/03/2006;95;-0.0005314574931;0,2994;0,7006
10;20/03/2006;90;-0.0006299972398;0,372;0,628
9;20/03/2006;85;-0.0007062959999;0,4282;0,5718
8;20/03/2006;80;-0.0007782970541;0,4812;0,5188
7;20/03/2006;70;-0.0009185459589;0,5845;0,4155
6;20/03/2006;60;-0.0010571918579;0,6866;0,3134
5;20/03/2006;50;-0.0011954663421;0,7885;0,2115
4;20/03/2006;40;-0.0013337827463;0,8903;0,1097
3;20/03/2006;30;-0.0014681341474;0,9893;0,0107
2;20/03/2006;20;-0.0014686796442;0,9897;0,0103
1;20/03/2006;10;-0.0014691039194;0,9897;0,0103
0;20/03/2006;0;-0.0014724981212;0,9925;0,0075
12;23/03/2006;100;5.55555556e-05;0;1
11;23/03/2006;95;-0.0008051171061;0,2958;0,7042
10;23/03/2006;90;-0.0009957268501;0,3697;0,6303
9;23/03/2006;85;-0.0011419764881;0,4263;0,5737
8;23/03/2006;80;-0.0012794783335;0,4796;0,5204
7;23/03/2006;70;-0.0015467807944;0,5832;0,4168
6;23/03/2006;60;-0.0018107907677;0,6855;0,3145
5;23/03/2006;50;-0.0020740380676;0,7875;0,2125
4;23/03/2006;40;-0.0023373728561;0,8895;0,1105
3;23/03/2006;30;-0.002594866521;0,9893;0,0107
2;23/03/2006;20;-0.0025959034704;0,9897;0,0103
1;23/03/2006;10;-0.0025967099866;0,9897;0,0103
0;23/03/2006;0;-0.0026031621162;0,9925;0,0075
12;24/03/2006;100;5.55555556e-05;0;1
11;24/03/2006;95;0.0009165124436;0,2904;0,7096
10;24/03/2006;90;0.001166074509;0,3661;0,6339
9;24/03/2006;85;0.0013552718331;0,4234;0,5766
8;24/03/2006;80;0.001532223738;0,477;0,523
7;24/03/2006;70;0.0018752439435;0,581;0,419
6;24/03/2006;60;0.0022136271481;0,6835;0,3165
5;24/03/2006;50;0.0025509648751;0,7858;0,2142
4;24/03/2006;40;0.0028884672491;0,8881;0,1119
3;24/03/2006;30;0.0032223686617;0,9893;0,0107
2;24/03/2006;20;0.0032236943079;0,9897;0,0103
1;24/03/2006;10;0.003224725366;0,9897;0,0103
0;24/03/2006;0;0.0032329738307;0,9925;0,0075
12;25/03/2006;100;5.55555556e-05;0;1
11;25/03/2006;95;-0.0007807774117;0,2966;0,7034
10;25/03/2006;90;-0.0009645304776;0,3703;0,6297
9;25/03/2006;85;-0.0011055907613;0,4269;0,5731
8;25/03/2006;80;-0.0012382804655;0,4801;0,5199
7;25/03/2006;70;-0.0014963004518;0,5836;0,4164
6;25/03/2006;60;-0.0017511626316;0,6859;0,3141
5;25/03/2006;50;-0.0020052767424;0,7879;0,2121
4;25/03/2006;40;-0.0022594515591;0,8898;0,1102
3;25/03/2006;30;-0.0025072846975;0,9893;0,0107
2;25/03/2006;20;-0.0025082860766;0,9897;0,0103
1;25/03/2006;10;-0.0025090649271;0,9897;0,0103
0;25/03/2006;0;-0.0025152957308;0,9925;0,0075
12;26/03/2006;100;5.55555556e-05;0;1
11;26/03/2006;95;6.41771867e-05;0,2913;0,7087
10;26/03/2006;90;9.15944386e-05;0,3668;0,6332
9;26/03/2006;85;0.0001123965765;0,424;0,576
8;26/03/2006;80;0.0001318648451;0,4776;0,5224
7;26/03/2006;70;0.0001696175124;0,5815;0,4185
6;26/03/2006;60;0.0002068640515;0,684;0,316
5;26/03/2006;50;0.0002439939251;0,7862;0,2138
4;26/03/2006;40;0.0002811381908;0,8885;0,1115
3;26/03/2006;30;0.0003177691276;0,9893;0,0107
2;26/03/2006;20;0.0003179151078;0,9897;0,0103
1;26/03/2006;10;0.000318028648;0,9897;0,0103
0;26/03/2006;0;0.0003189369695;0,9925;0,0075
12;27/03/2006;100;0.0001666666667;0;1
11;27/03/2006;95;-0.0003179227991;0,2917;0,7083
10;27/03/2006;90;-0.0003677581452;0,3671;0,6329
9;27/03/2006;85;-0.0004055898851;0,4243;0,5757
8;27/03/2006;80;-0.0004410074463;0,4779;0,5221
7;27/03/2006;70;-0.0005097008696;0,5818;0,4182
6;27/03/2006;60;-0.0005774770926;0,6843;0,3157
5;27/03/2006;50;-0.0006450397496;0,7864;0,2136
4;27/03/2006;40;-0.0007126255118;0,8886;0,1114
3;27/03/2006;30;-0.000779180956;0,9893;0,0107
2;27/03/2006;20;-0.0007794466432;0,9897;0,0103
1;27/03/2006;10;-0.0007796532888;0,9897;0,0103
0;27/03/2006;0;-0.0007813064537;0,9925;0,0075
12;30/03/2006;100;5.55555556e-05;0;1
11;30/03/2006;95;0.0021233475448;0,2896;0,7104
10;30/03/2006;90;0.0026926854083;0,3658;0,6342
9;30/03/2006;85;0.0031225459027;0,4233;0,5767
8;30/03/2006;80;0.0035240791754;0,477;0,523
7;30/03/2006;70;0.0043019104261;0,581;0,419
6;30/03/2006;60;0.0050689133525;0,6836;0,3164
5;30/03/2006;50;0.0058333765494;0,7859;0,2141
4;30/03/2006;40;0.0065980894839;0,8882;0,1118
3;30/03/2006;30;0.0073537476651;0,9893;0,0107
2;30/03/2006;20;0.0073567512178;0,9897;0,0103
1;30/03/2006;10;0.0073590873144;0,9897;0,0103
0;30/03/2006;0;0.0073777760871;0,9925;0,0075
12;31/03/2006;100;5.55555556e-05;0;1
11;31/03/2006;95;0.000276197587;0,3038;0,6962
10;31/03/2006;90;0.0003512106021;0,3755;0,6245
9;31/03/2006;85;0.0004095497514;0,4313;0,5687
8;31/03/2006;80;0.0004647845016;0,4841;0,5159
7;31/03/2006;70;0.0005725668893;0,5871;0,4129
6;31/03/2006;60;0.0006791749788;0,689;0,311
5;31/03/2006;50;0.0007854730901;0,7906;0,2094
4;31/03/2006;40;0.0008917491309;0,8922;0,1078
3;31/03/2006;30;0.0009933065091;0,9893;0,0107
2;31/03/2006;20;0.0009937268502;0,9897;0,0103
1;31/03/2006;10;0.0009940537822;0,9897;0,0103
0;31/03/2006;0;0.0009966692378;0,9925;0,0075
12;01/04/2006;100;5.55555556e-05;0;1
11;01/04/2006;95;0.0003801245146;0,3057;0,6943
10;01/04/2006;90;0.000478265838;0,3768;0,6232
9;01/04/2006;85;0.0005549061109;0,4323;0,5677
8;01/04/2006;80;0.0006275979885;0,485;0,515
7;01/04/2006;70;0.000769578502;0,5879;0,4121
6;01/04/2006;60;0.0009100648644;0,6897;0,3103
5;01/04/2006;50;0.00105014728;0,7913;0,2087
4;01/04/2006;40;0.0011901883463;0,8928;0,1072
3;01/04/2006;30;0.0013233879715;0,9893;0,0107
2;01/04/2006;20;0.0013239423709;0,9897;0,0103
1;01/04/2006;10;0.0013243735705;0,9897;0,0103
0;01/04/2006;0;0.001327823167;0,9925;0,0075
12;02/04/2006;100;0;0;1
11;02/04/2006;95;-0.0001840847515;0,3082;0,6918
10;02/04/2006;90;-0.0002260788762;0,3785;0,6215
9;02/04/2006;85;-0.0002590674345;0,4338;0,5662
8;02/04/2006;80;-0.0002904352589;0,4863;0,5137
7;02/04/2006;70;-0.0003517829776;0,589;0,411
6;02/04/2006;60;-0.0004125174787;0,6907;0,3093
5;02/04/2006;50;-0.0004730808493;0,7921;0,2079
4;02/04/2006;40;-0.0005336198126;0,8935;0,1065
3;02/04/2006;30;-0.0005908419973;0,9893;0,0107
2;02/04/2006;20;-0.0005910819602;0,9897;0,0103
1;02/04/2006;10;-0.000591268598;0,9897;0,0103
0;02/04/2006;0;-0.0005927617005;0,9925;0,0075
12;03/04/2006;100;0.0001666666667;0;1
11;03/04/2006;95;0.0002955829516;0,307;0,693
10;03/04/2006;90;0.0003924790549;0,3777;0,6223
9;03/04/2006;85;0.0004683621873;0,4331;0,5669
8;03/04/2006;80;0.0005404262215;0,4857;0,5143
7;03/04/2006;70;0.000681272612;0,5885;0,4115
6;03/04/2006;60;0.0008206724692;0,6903;0,3097
5;03/04/2006;50;0.0009596734719;0,7917;0,2083
4;03/04/2006;40;0.0010986236538;0,8932;0,1068
3;03/04/2006;30;0.0012303289261;0,9893;0,0107
2;03/04/2006;20;0.0012308793756;0,9897;0,0103
1;03/04/2006;10;0.001231307503;0,9897;0,0103
0;03/04/2006;0;0.0012347325219;0,9925;0,0075
12;06/04/2006;100;5.55555556e-05;0;1
11;06/04/2006;95;-0.0040237542322;0,309;0,691
10;06/04/2006;90;-0.0049281218216;0,3791;0,6209
9;06/04/2006;85;-0.0056391576565;0,4343;0,5657
8;06/04/2006;80;-0.0063156286439;0,4868;0,5132
7;06/04/2006;70;-0.007638991623;0,5895;0,4105
6;06/04/2006;60;-0.0089491984131;0,6911;0,3089
5;06/04/2006;50;-0.0102556262599;0,7925;0,2075
4;06/04/2006;40;-0.0115613837199;0,8938;0,1062
3;06/04/2006;30;-0.012791806568;0,9893;0,0107
2;06/04/2006;20;-0.0127969848739;0,9897;0,0103
1;06/04/2006;10;-0.0128010124451;0,9897;0,0103
0;06/04/2006;0;-0.0128332330153;0,9925;0,0075
12;07/04/2006;100;5.55555556e-05;0;1
11;07/04/2006;95;0.0027438237305;0,2819;0,7181
10;07/04/2006;90;0.0035269870135;0,3612;0,6388
9;07/04/2006;85;0.0041054610622;0,4198;0,5802
8;07/04/2006;80;0.0046413633424;0,474;0,526
7;07/04/2006;70;0.0056749592599;0,5786;0,4214
6;07/04/2006;60;0.0066921353961;0,6816;0,3184
5;07/04/2006;50;0.0077054067387;0,7841;0,2159
4;07/04/2006;40;0.0087189799068;0,8867;0,1133
3;07/04/2006;30;0.0097322384195;0,9893;0,0107
2;07/04/2006;20;0.0097362079658;0,9897;0,0103
1;07/04/2006;10;0.0097392953907;0,9897;0,0103
0;07/04/2006;0;0.0097639947898;0,9925;0,0075
12;08/04/2006;100;5.55555556e-05;0;1
11;08/04/2006;95;0.0012782038477;0,3003;0,6997
10;08/04/2006;90;0.0016019973215;0,374;0,626
9;08/04/2006;85;0.001849481776;0,4303;0,5697
8;08/04/2006;80;0.0020826403128;0,4834;0,5166
7;08/04/2006;70;0.0025365334576;0,5866;0,4134
6;08/04/2006;60;0.0029849725181;0,6887;0,3113
5;08/04/2006;50;0.0034319129293;0,7904;0,2096
4;08/04/2006;40;0.0038786642262;0,892;0,108
3;08/04/2006;30;0.0043060994736;0,9893;0,0107
2;08/04/2006;20;0.0043078652631;0,9897;0,0103
1;08/04/2006;10;0.0043092386549;0,9897;0,0103
0;08/04/2006;0;0.0043202257896;0,9925;0,0075
12;09/04/2006;100;5.55555556e-05;0;1
11;09/04/2006;95;0.0011531836686;0,3089;0,6911
10;09/04/2006;90;0.0014275404776;0,3798;0,6202
9;09/04/2006;85;0.0016412951669;0,4351;0,5649
8;09/04/2006;80;0.0018443862648;0,4876;0,5124
7;09/04/2006;70;0.0022415282902;0,5902;0,4098
6;09/04/2006;60;0.0026346349905;0,6918;0,3082
5;09/04/2006;50;0.0030265302853;0,7931;0,2069
4;09/04/2006;40;0.0034181410371;0,8944;0,1056
3;09/04/2006;30;0.0037852875941;0,9893;0,0107
2;09/04/2006;20;0.0037868418625;0,9897;0,0103
1;09/04/2006;10;0.003788050738;0,9897;0,0103
0;09/04/2006;0;0.0037977217415;0,9925;0,0075
12;10/04/2006;100;0.0001666666667;0;1
11;10/04/2006;95;0.0005257802984;0,3166;0,6834
10;10/04/2006;90;0.0006663371295;0,385;0,615
9;10/04/2006;85;0.0007779565534;0,4393;0,5607
8;10/04/2006;80;0.0008848542663;0,4913;0,5087
7;10/04/2006;70;0.0010947588879;0,5934;0,4066
6;10/04/2006;60;0.0013028880258;0,6946;0,3054
5;10/04/2006;50;0.0015104279291;0,7956;0,2044
4;10/04/2006;40;0.0017177639781;0,8964;0,1036
3;10/04/2006;30;0.0019086227562;0,9893;0,0107
2;10/04/2006;20;0.001909448686;0,9897;0,0103
1;10/04/2006;10;0.0019100910759;0,9897;0,0103
0;10/04/2006;0;0.0019152301947;0,9925;0,0075
12;13/04/2006;100;5.55555556e-05;0;1
11;13/04/2006;95;-0.0005942158938;0,3201;0,6799
10;13/04/2006;90;-0.0007103397989;0,3874;0,6126
9;13/04/2006;85;-0.0008033519378;0,4412;0,5588
8;13/04/2006;80;-0.0008927476009;0,493;0,507
7;13/04/2006;70;-0.0010686027795;0,5949;0,4051
6;13/04/2006;60;-0.0012430924298;0,696;0,304
5;13/04/2006;50;-0.001417095757;0,7968;0,2032
4;13/04/2006;40;-0.0015908966115;0,8975;0,1025
3;13/04/2006;30;-0.0017493818131;0,9893;0,0107
2;13/04/2006;20;-0.0017500753797;0,9897;0,0103
1;13/04/2006;10;-0.0017506148204;0,9897;0,0103
0;13/04/2006;0;-0.001754930346;0,9925;0,0075
12;14/04/2006;100;5.55555556e-05;0;1
11;14/04/2006;95;0.0017394259658;0,3161;0,6839
10;14/04/2006;90;0.0021263520886;0,3848;0,6152
9;14/04/2006;85;0.002432813033;0,4392;0,5608
8;14/04/2006;80;0.0027260791985;0,4912;0,5088
7;14/04/2006;70;0.0033016894698;0,5934;0,4066
6;14/04/2006;60;0.0038722850325;0,6947;0,3053
5;14/04/2006;50;0.004441185069;0,7957;0,2043
4;14/04/2006;40;0.0050094678231;0,8965;0,1035
3;14/04/2006;30;0.0055321582078;0,9893;0,0107
2;14/04/2006;20;0.0055344219453;0,9897;0,0103
1;14/04/2006;10;0.00553618263;0,9897;0,0103
0;14/04/2006;0;0.0055502681081;0,9925;0,0075
12;15/04/2006;100;5.55555556e-05;0;1
11;15/04/2006;95;0.0016201355006;0,3277;0,6723
10;15/04/2006;90;0.0019484089649;0,3925;0,6075
9;15/04/2006;85;0.0022168354126;0,4454;0,5546
8;15/04/2006;80;0.0024769480607;0,4967;0,5033
7;15/04/2006;70;0.0029907669929;0,598;0,402
6;15/04/2006;60;0.0035014630318;0,6987;0,3013
5;15/04/2006;50;0.0040108554199;0,7992;0,2008
4;15/04/2006;40;0.004519519262;0,8995;0,1005
3;15/04/2006;30;0.0049746785431;0,9893;0,0107
2;15/04/2006;20;0.0049767158675;0,9897;0,0103
1;15/04/2006;10;0.004978300453;0,9897;0,0103
0;15/04/2006;0;0.0049909771377;0,9925;0,0075
12;16/04/2006;100;5.55555556e-05;0;1
11;16/04/2006;95;0.0010825470053;0,3385;0,6615
10;16/04/2006;90;0.0012850007471;0,3995;0,6005
9;16/04/2006;85;0.0014527658591;0,45;0,55
8;16/04/2006;80;0.0016188139176;0,5;0,5
7;16/04/2006;70;0.0019509100344;0,6;0,4
6;16/04/2006;60;0.0022830061513;0,7;0,3
5;16/04/2006;50;0.0026151022681;0,8;0,2
4;16/04/2006;40;0.002947198385;0,9;0,1
3;16/04/2006;30;0.003243712775;0,9893;0,0107
2;16/04/2006;20;0.0032450470897;0,9897;0,0103
1;16/04/2006;10;0.0032460848901;0,9897;0,0103
0;16/04/2006;0;0.003254387293;0,9925;0,0075
12;17/04/2006;100;0.0001666666667;0;1
11;17/04/2006;95;0.0037761717485;0,3457;0,6543
10;17/04/2006;90;0.0043886238093;0,4;0,6
9;17/04/2006;85;0.0049528267855;0,45;0,55
8;17/04/2006;80;0.0055170297616;0,5;0,5
7;17/04/2006;70;0.0066454357139;0,6;0,4
6;17/04/2006;60;0.0077738416663;0,7;0,3
5;17/04/2006;50;0.0089022476186;0,8;0,2
4;17/04/2006;40;0.0100306535709;0,9;0,1
3;17/04/2006;30;0.0110381588855;0,9893;0,0107
2;17/04/2006;20;0.0110426926594;0,9897;0,0103
1;17/04/2006;10;0.011046218928;0,9897;0,0103
0;17/04/2006;0;0.0110744290768;0,9925;0,0075
12;20/04/2006;100;5.55555556e-05;0;1
11;20/04/2006;95;-0.0007249687409;0,35;0,65
10;20/04/2006;90;-0.0008225833229;0,4;0,6
9;20/04/2006;85;-0.000920197905;0,45;0,55
8;20/04/2006;80;-0.001017812487;0,5;0,5
7;20/04/2006;70;-0.0012130416511;0,6;0,4
6;20/04/2006;60;-0.0014082708152;0,7;0,3
5;20/04/2006;50;-0.0016034999792;0,8;0,2
4;20/04/2006;40;-0.0017987291433;0,9;0,1
3;20/04/2006;30;-0.0019730408969;0,9893;0,0107
2;20/04/2006;20;-0.0019738252998;0,9897;0,0103
1;20/04/2006;10;-0.001974435391;0,9897;0,0103
0;20/04/2006;0;-0.0019793161201;0,9925;0,0075
12;21/04/2006;100;5.55555556e-05;0;1
11;21/04/2006;95;-0.0017199227886;0,3452;0,6548
10;21/04/2006;90;-0.0019720719657;0,397;0,603
9;21/04/2006;85;-0.002218164357;0,4477;0,5523
8;21/04/2006;80;-0.002462778178;0,498;0,502
7;21/04/2006;70;-0.0029506222992;0,5983;0,4017
6;21/04/2006;60;-0.0034378935415;0,6985;0,3015
5;21/04/2006;50;-0.0039250498367;0,7987;0,2013
4;21/04/2006;40;-0.004412243903;0,8989;0,1011
3;21/04/2006;30;-0.0048516111663;0,9893;0,0107
2;21/04/2006;20;-0.0048535646636;0,9897;0,0103
1;21/04/2006;10;-0.0048550840504;0,9897;0,0103
0;21/04/2006;0;-0.0048672391448;0,9925;0,0075
12;22/04/2006;100;5.55555556e-05;0;1
11;22/04/2006;95;-0.0013683515738;0,3337;0,6663
10;22/04/2006;90;-0.0015918058859;0,3899;0,6101
9;22/04/2006;85;-0.0017987748837;0,442;0,558
8;22/04/2006;80;-0.0020016968919;0,493;0,507
7;22/04/2006;70;-0.0024037535069;0,5942;0,4058
6;22/04/2006;60;-0.0028042530196;0,6949;0,3051
5;22/04/2006;50;-0.0032044561659;0,7956;0,2044
4;22/04/2006;40;-0.0036047845476;0,8963;0,1037
3;22/04/2006;30;-0.0039746342095;0,9893;0,0107
2;22/04/2006;20;-0.0039762315338;0,9897;0,0103
1;22/04/2006;10;-0.0039774738972;0,9897;0,0103
0;22/04/2006;0;-0.0039874128044;0,9925;0,0075
12;23/04/2006;100;5.55555556e-05;0;1
11;23/04/2006;95;-0.0032218825227;0,3246;0,6754
10;23/04/2006;90;-0.0038057063778;0,3842;0,6158
9;23/04/2006;85;-0.0043270267448;0,4374;0,5626
8;23/04/2006;80;-0.004832867071;0,489;0,511
7;23/04/2006;70;-0.0058300166791;0,5908;0,4092
6;23/04/2006;60;-0.0068211964019;0,6919;0,3081
5;23/04/2006;50;-0.007811260431;0,793;0,207
4;23/04/2006;40;-0.0088018371002;0,8941;0,1059
3;23/04/2006;30;-0.0097347607786;0,9893;0,0107
2;23/04/2006;20;-0.0097386975045;0,9897;0,0103
1;23/04/2006;10;-0.0097417594025;0,9897;0,0103
0;23/04/2006;0;-0.0097662545861;0,9925;0,0075
12;24/04/2006;100;0.0001666666667;0;1
11;24/04/2006;95;0.0028431723083;0,303;0,697
10;24/04/2006;90;0.003502923851;0,3703;0,6297
9;24/04/2006;85;0.0040503535865;0,4262;0,5738
8;24/04/2006;80;0.0045695132321;0,4792;0,5208
7;24/04/2006;70;0.0055811652092;0,5825;0,4175
6;24/04/2006;60;0.0065819022445;0,6847;0,3153
5;24/04/2006;50;0.0075807032053;0,7866;0,2134
4;24/04/2006;40;0.0085805997363;0,8887;0,1113
3;24/04/2006;30;0.009566033935;0,9893;0,0107
2;24/04/2006;20;0.0095699698242;0,9897;0,0103
1;24/04/2006;10;0.0095730310714;0,9897;0,0103
0;24/04/2006;0;0.0095975210488;0,9925;0,0075
12;27/04/2006;100;5.55555556e-05;0;1
11;27/04/2006;95;-0.0007816415524;0,322;0,678
10;27/04/2006;90;-0.0009219039471;0,383;0,617
9;27/04/2006;85;-0.0010450754623;0,4366;0,5634
8;27/04/2006;80;-0.0011641351683;0,4884;0,5116
7;27/04/2006;70;-0.0013984270883;0,5904;0,4096
6;27/04/2006;60;-0.0016311311141;0,6916;0,3084
5;27/04/2006;50;-0.001863506765;0,7927;0,2073
4;27/04/2006;40;-0.0020959732248;0,8939;0,1061
3;27/04/2006;30;-0.0023152061831;0,9893;0,0107
2;27/04/2006;20;-0.0023161295521;0,9897;0,0103
1;27/04/2006;10;-0.0023168477279;0,9897;0,0103
0;27/04/2006;0;-0.0023225931346;0,9925;0,0075
12;28/04/2006;100;5.55555556e-05;0;1
11;28/04/2006;95;0.0021596772356;0,3168;0,6832
10;28/04/2006;90;0.0025969327619;0,3797;0,6203
9;28/04/2006;85;0.0029739552093;0,4339;0,5661
8;28/04/2006;80;0.0033363296449;0,4861;0,5139
7;28/04/2006;70;0.0040473913115;0,5884;0,4116
6;28/04/2006;60;0.0047527784512;0,6899;0,3101
5;28/04/2006;50;0.005457013907;0,7912;0,2088
4;28/04/2006;40;0.0061616078276;0,8926;0,1074
3;28/04/2006;30;0.006833404621;0,9893;0,0107
2;28/04/2006;20;0.006836196843;0,9897;0,0103
1;28/04/2006;10;0.0068383685713;0,9897;0,0103
0;28/04/2006;0;0.0068557423977;0,9925;0,0075
12;29/04/2006;100;5.55555556e-05;0;1
11;29/04/2006;95;0.0007889665176;0,3312;0,6688
10;29/04/2006;90;0.0009341764434;0,3891;0,6109
9;29/04/2006;85;0.0010658151603;0,4415;0,5585
8;29/04/2006;80;0.001194315815;0,4928;0,5072
7;29/04/2006;70;0.0014484275165;0,5941;0,4059
6;29/04/2006;60;0.0017013208854;0,6949;0,3051
5;29/04/2006;50;0.0019539254616;0,7956;0,2044
4;29/04/2006;40;0.0022065468432;0,8963;0,1037
3;29/04/2006;30;0.0024396821375;0,9893;0,0107
2;29/04/2006;20;0.0024406899056;0,9897;0,0103
1;29/04/2006;10;0.0024414737251;0,9897;0,0103
0;29/04/2006;0;0.0024477442817;0,9925;0,0075
12;30/04/2006;100;5.55555556e-05;0;1
11;30/04/2006;95;0.0009261552821;0,3364;0,6636
10;30/04/2006;90;0.0010872750858;0,3924;0,6076
9;30/04/2006;85;0.0012363996564;0,4443;0,5557
8;30/04/2006;80;0.0013828359011;0,4952;0,5048
7;30/04/2006;70;0.0016732517043;0,5961;0,4039
6;30/04/2006;60;0.0019626140826;0,6967;0,3033
5;30/04/2006;50;0.0022516971798;0,7972;0,2028
4;30/04/2006;40;0.0025407529739;0,8977;0,1023
3;30/04/2006;30;0.0028043247838;0,9893;0,0107
2;30/04/2006;20;0.0028054806468;0,9897;0,0103
1;30/04/2006;10;0.0028063796513;0,9897;0,0103
0;30/04/2006;0;0.0028135716874;0,9925;0,0075
12;01/05/2006;100;0.0001666666667;0;1
11;01/05/2006;95;0.0013399301489;0,3426;0,6574
10;01/05/2006;90;0.001569806588;0,3963;0,6037
9;01/05/2006;85;0.0017882054153;0,4474;0,5526
8;01/05/2006;80;0.0020042104646;0,4979;0,5021
7;01/05/2006;70;0.002434072263;0,5985;0,4015
6;01/05/2006;60;0.0028629730898;0,6988;0,3012
5;01/05/2006;50;0.0032915546365;0,799;0,201
4;01/05/2006;40;0.0037200204191;0,8992;0,1008
3;01/05/2006;30;0.0041052645209;0,9893;0,0107
2;01/05/2006;20;0.0041069825887;0,9897;0,0103
1;01/05/2006;10;0.0041083188636;0,9897;0,0103
0;01/05/2006;0;0.0041190090627;0,9925;0,0075
12;04/05/2006;100;5.55555556e-05;0;1
11;04/05/2006;95;-0.0022391562955;0,35;0,65
10;04/05/2006;90;-0.0025530833854;0,4;0,6
9;04/05/2006;85;-0.0028670104752;0,45;0,55
8;04/05/2006;80;-0.003180937565;0,5;0,5
7;04/05/2006;70;-0.0038087917447;0,6;0,4
6;04/05/2006;60;-0.0044366459244;0,7;0,3
5;04/05/2006;50;-0.0050645001041;0,8;0,2
4;04/05/2006;40;-0.0056923542837;0,9;0,1
3;04/05/2006;30;-0.0062529383727;0,9893;0,0107
2;04/05/2006;20;-0.0062554610011;0,9897;0,0103
1;04/05/2006;10;-0.0062574230454;0,9897;0,0103
0;04/05/2006;0;-0.0062731193999;0,9925;0,0075
12;05/05/2006;100;5.55555556e-05;0;1
11;05/05/2006;95;0.0006540094752;0,3351;0,6649
10;05/05/2006;90;0.0007696713702;0,3908;0,6092
9;05/05/2006;85;0.0008773888896;0,4427;0,5573
8;05/05/2006;80;0.0009831693237;0,4936;0,5064
7;05/05/2006;70;0.0011929240023;0,5946;0,4054
6;05/05/2006;60;0.0014019395149;0,6953;0,3047
5;05/05/2006;50;0.0016108170805;0,7959;0,2041
4;05/05/2006;40;0.0018197574374;0,8966;0,1034
3;05/05/2006;30;0.0020122616082;0,9893;0,0107
2;05/05/2006;20;0.0020130957849;0,9897;0,0103
1;05/05/2006;10;0.0020137445889;0,9897;0,0103
0;05/05/2006;0;0.0020189350214;0,9925;0,0075
12;06/05/2006;100;5.55555556e-05;0;1
11;06/05/2006;95;0.0004462183942;0,3394;0,6606
10;06/05/2006;90;0.0005240208711;0,3936;0,6064
9;06/05/2006;85;0.0005978273324;0,4449;0,5551
8;06/05/2006;80;0.0006706705146;0,4956;0,5044
7;06/05/2006;70;0.0008154601238;0,5963;0,4037
6;06/05/2006;60;0.0009598792059;0,6968;0,3032
5;06/05/2006;50;0.001104223712;0,7972;0,2028
4;06/05/2006;40;0.0012485921074;0,8977;0,1023
3;06/05/2006;30;0.0013802892462;0,9893;0,0107
2;06/05/2006;20;0.0013808667554;0,9897;0,0103
1;06/05/2006;10;0.0013813159292;0,9897;0,0103
0;06/05/2006;0;0.0013849093196;0,9925;0,0075
12;07/05/2006;100;5.55555556e-05;0;1
11;07/05/2006;95;-0.0008433226387;0,3424;0,6576
10;07/05/2006;90;-0.0009675196802;0,3955;0,6045
9;07/05/2006;85;-0.0010868925427;0,4464;0,5536
8;07/05/2006;80;-0.0012051156189;0,4969;0,5031
7;07/05/2006;70;-0.0014404913519;0,5975;0,4025
6;07/05/2006;60;-0.0016754179625;0,6978;0,3022
5;07/05/2006;50;-0.0019102446967;0,7981;0,2019
4;07/05/2006;40;-0.0021450873422;0,8984;0,1016
3;07/05/2006;30;-0.0023578460707;0,9893;0,0107
2;07/05/2006;20;-0.0023587867573;0,9897;0,0103
1;07/05/2006;10;-0.0023595184024;0,9897;0,0103
0;07/05/2006;0;-0.0023653715633;0,9925;0,0075
12;08/05/2006;100;0.0001666666667;0;1
11;08/05/2006;95;-7.72384901e-05;0,3368;0,6632
10;08/05/2006;90;-6.94137076e-05;0,392;0,608
9;08/05/2006;85;-6.20819518e-05;0,4437;0,5563
8;08/05/2006;80;-5.48695842e-05;0,4945;0,5055
7;08/05/2006;70;-4.05564395e-05;0,5954;0,4046
6;08/05/2006;60;-2.62898086e-05;0,696;0,304
5;08/05/2006;50;-1.2032965e-05;0,7966;0,2034
4;08/05/2006;40;2.2263223e-06;0,8971;0,1029
3;08/05/2006;30;1.52970799e-05;0,9893;0,0107
2;08/05/2006;20;1.53540598e-05;0,9897;0,0103
